% time	cellId	IMSI	RNTI	rsrp	sinr	ComponentCarrierId
0.269214	1	0	12	1.19028e-13	250.932	0
0.269214	1	0	10	1.58348e-12	3338.28	0
0.269214	1	0	3	2.94652e-13	621.182	0
0.269214	1	0	7	2.30319e-13	485.554	0
0.269214	1	0	1	1.54519e-13	325.756	0
0.269214	1	0	6	1.8266e-13	385.08	0
0.269214	1	0	2	3.80762e-13	802.716	0
0.269214	1	0	8	1.33444e-13	281.325	0
0.270214	1	0	9	1.22514e-13	258.282	0
0.270214	1	0	11	2.86957e-13	604.959	0
0.270214	1	0	5	4.90937e-13	1034.99	0
0.270214	1	0	4	1.18328e-13	249.457	0
0.270214	1	0	12	1.19028e-13	250.932	0
0.270214	1	0	10	1.58345e-12	3338.21	0
0.270214	1	0	3	2.94654e-13	621.185	0
0.270214	1	0	7	2.30318e-13	485.553	0
0.270214	1	0	1	1.54518e-13	325.753	0
0.270214	1	0	6	1.82658e-13	385.077	0
0.270214	1	0	2	3.80759e-13	802.71	0
0.270214	1	0	8	1.33444e-13	281.324	0
0.271214	1	0	9	1.22514e-13	258.283	0
0.271214	1	0	11	2.86958e-13	604.96	0
0.271214	1	0	5	4.90942e-13	1035	0
0.271214	1	0	4	1.18327e-13	249.456	0
0.271214	1	0	12	1.19028e-13	250.932	0
0.271214	1	0	10	1.58342e-12	3338.14	0
0.271214	1	0	3	2.94655e-13	621.188	0
0.271214	1	0	7	2.30318e-13	485.552	0
0.271214	1	0	1	1.54517e-13	325.751	0
0.271214	1	0	6	1.82656e-13	385.073	0
0.271214	1	0	2	3.80755e-13	802.703	0
0.271214	1	0	8	1.33443e-13	281.323	0
0.272214	1	0	9	1.22515e-13	258.285	0
0.272214	1	0	11	2.86958e-13	604.961	0
0.272214	1	0	5	4.90947e-13	1035.01	0
0.272214	1	0	4	1.18327e-13	249.455	0
0.272214	1	0	12	1.19028e-13	250.932	0
0.272214	1	0	10	1.58339e-12	3338.07	0
0.272214	1	0	3	2.94657e-13	621.191	0
0.272214	1	0	7	2.30317e-13	485.551	0
0.272214	1	0	1	1.54516e-13	325.749	0
0.272214	1	0	6	1.82655e-13	385.07	0
0.272214	1	0	2	3.80752e-13	802.696	0
0.272214	1	0	8	1.33442e-13	281.321	0
0.273214	1	0	9	1.22516e-13	258.286	0
0.273214	1	0	11	2.86959e-13	604.963	0
0.273214	1	0	5	4.90952e-13	1035.02	0
0.273214	1	0	4	1.18326e-13	249.453	0
0.273214	1	0	12	1.19028e-13	250.932	0
0.273214	1	0	10	1.58335e-12	3338	0
0.273214	1	0	3	2.94658e-13	621.193	0
0.273214	1	0	7	2.30316e-13	485.55	0
0.273214	1	0	1	1.54515e-13	325.747	0
0.273214	1	0	6	1.82653e-13	385.066	0
0.273214	1	0	2	3.80749e-13	802.69	0
0.273214	1	0	8	1.33442e-13	281.32	0
0.274214	1	0	9	1.22517e-13	258.288	0
0.274214	1	0	11	2.8696e-13	604.964	0
0.274214	1	0	5	4.90957e-13	1035.03	0
0.274214	1	0	4	1.18325e-13	249.452	0
0.274214	1	0	12	1.19028e-13	250.932	0
0.274214	1	0	10	1.58332e-12	3337.94	0
0.274214	1	0	3	2.94659e-13	621.196	0
0.274214	1	0	7	2.30316e-13	485.549	0
0.274214	1	0	1	1.54514e-13	325.744	0
0.274214	1	0	6	1.82651e-13	385.063	0
0.274214	1	0	2	3.80746e-13	802.683	0
0.274214	1	0	8	1.33441e-13	281.319	0
0.275214	1	0	9	1.22517e-13	258.289	0
0.275214	1	0	11	2.8696e-13	604.966	0
0.275214	1	0	5	4.90962e-13	1035.04	0
0.275214	1	0	4	1.18325e-13	249.451	0
0.275214	1	0	12	1.19028e-13	250.932	0
0.275214	1	0	10	1.58329e-12	3337.87	0
0.275214	1	0	3	2.94661e-13	621.199	0
0.275214	1	0	7	2.30315e-13	485.547	0
0.275214	1	0	1	1.54513e-13	325.742	0
0.275214	1	0	6	1.8265e-13	385.059	0
0.275214	1	0	2	3.80743e-13	802.676	0
0.275214	1	0	8	1.33441e-13	281.317	0
0.276214	1	0	9	1.22518e-13	258.291	0
0.276214	1	0	11	2.86961e-13	604.967	0
0.276214	1	0	5	4.90968e-13	1035.05	0
0.276214	1	0	4	1.18324e-13	249.449	0
0.276214	1	0	12	1.19028e-13	250.932	0
0.276214	1	0	10	1.58326e-12	3337.8	0
0.276214	1	0	3	2.94662e-13	621.202	0
0.276214	1	0	7	2.30315e-13	485.546	0
0.276214	1	0	1	1.54512e-13	325.74	0
0.276214	1	0	6	1.82648e-13	385.056	0
0.276214	1	0	2	3.8074e-13	802.669	0
0.276214	1	0	8	1.3344e-13	281.316	0
0.277214	1	0	9	1.22519e-13	258.292	0
0.277214	1	0	11	2.86962e-13	604.968	0
0.277214	1	0	5	4.90973e-13	1035.06	0
0.277214	1	0	4	1.18324e-13	249.448	0
0.277214	1	0	12	1.19028e-13	250.932	0
0.277214	1	0	10	1.58322e-12	3337.73	0
0.277214	1	0	3	2.94663e-13	621.205	0
0.277214	1	0	7	2.30314e-13	485.545	0
0.277214	1	0	1	1.54511e-13	325.738	0
0.277214	1	0	6	1.82646e-13	385.053	0
0.277214	1	0	2	3.80736e-13	802.663	0
0.277214	1	0	8	1.33439e-13	281.315	0
0.278214	1	0	9	1.22519e-13	258.293	0
0.278214	1	0	11	2.86962e-13	604.97	0
0.278214	1	0	5	4.90978e-13	1035.07	0
0.278214	1	0	4	1.18323e-13	249.447	0
0.278214	1	0	12	1.19027e-13	250.932	0
0.278214	1	0	10	1.58319e-12	3337.66	0
0.278214	1	0	3	2.94665e-13	621.208	0
0.278214	1	0	7	2.30314e-13	485.544	0
0.278214	1	0	1	1.5451e-13	325.735	0
0.278214	1	0	6	1.82645e-13	385.049	0
0.278214	1	0	2	3.80733e-13	802.656	0
0.278214	1	0	8	1.33439e-13	281.313	0
0.279214	1	0	9	1.2252e-13	258.295	0
0.279214	1	0	11	2.86963e-13	604.971	0
0.279214	1	0	5	4.90983e-13	1035.08	0
0.279214	1	0	4	1.18322e-13	249.445	0
0.279214	1	0	12	1.19027e-13	250.932	0
0.279214	1	0	10	1.58316e-12	3337.59	0
0.279214	1	0	3	2.94666e-13	621.211	0
0.279214	1	0	7	2.30313e-13	485.543	0
0.279214	1	0	1	1.54509e-13	325.733	0
0.279214	1	0	6	1.82643e-13	385.046	0
0.279214	1	0	2	3.8073e-13	802.649	0
0.279214	1	0	8	1.33438e-13	281.312	0
0.280214	1	0	9	1.22521e-13	258.296	0
0.280214	1	0	11	2.86964e-13	604.973	0
0.280214	1	0	5	4.90988e-13	1035.09	0
0.280214	1	0	4	1.18322e-13	249.444	0
0.280214	1	0	12	1.19027e-13	250.932	0
0.280214	1	0	10	1.58313e-12	3337.53	0
0.280214	1	0	3	2.94668e-13	621.214	0
0.280214	1	0	7	2.30313e-13	485.542	0
0.280214	1	0	1	1.54508e-13	325.731	0
0.280214	1	0	6	1.82642e-13	385.042	0
0.280214	1	0	2	3.80727e-13	802.643	0
0.280214	1	0	8	1.33437e-13	281.311	0
0.281214	1	0	9	1.22521e-13	258.298	0
0.281214	1	0	11	2.86964e-13	604.974	0
0.281214	1	0	5	4.90993e-13	1035.1	0
0.281214	1	0	4	1.18321e-13	249.443	0
0.281214	1	0	12	1.19027e-13	250.932	0
0.281214	1	0	10	1.5831e-12	3337.46	0
0.281214	1	0	3	2.94669e-13	621.217	0
0.281214	1	0	7	2.30312e-13	485.54	0
0.281214	1	0	1	1.54507e-13	325.729	0
0.281214	1	0	6	1.8264e-13	385.039	0
0.281214	1	0	2	3.80724e-13	802.636	0
0.281214	1	0	8	1.33437e-13	281.31	0
0.282214	1	0	9	1.22522e-13	258.299	0
0.282214	1	0	11	2.86965e-13	604.975	0
0.282214	1	0	5	4.90998e-13	1035.12	0
0.282214	1	0	4	1.18321e-13	249.442	0
0.282214	1	0	12	1.19027e-13	250.932	0
0.282214	1	0	10	1.58306e-12	3337.39	0
0.282214	1	0	3	2.9467e-13	621.22	0
0.282214	1	0	7	2.30312e-13	485.539	0
0.282214	1	0	1	1.54506e-13	325.726	0
0.282214	1	0	6	1.82638e-13	385.035	0
0.282214	1	0	2	3.8072e-13	802.629	0
0.282214	1	0	8	1.33436e-13	281.308	0
0.283214	1	0	9	1.22523e-13	258.301	0
0.283214	1	0	11	2.86966e-13	604.977	0
0.283214	1	0	5	4.91003e-13	1035.13	0
0.283214	1	0	4	1.1832e-13	249.44	0
0.283214	1	0	12	1.19027e-13	250.932	0
0.283214	1	0	10	1.58303e-12	3337.32	0
0.283214	1	0	3	2.94672e-13	621.223	0
0.283214	1	0	7	2.30311e-13	485.538	0
0.283214	1	0	1	1.54505e-13	325.724	0
0.283214	1	0	6	1.82637e-13	385.032	0
0.283214	1	0	2	3.80717e-13	802.622	0
0.283214	1	0	8	1.33436e-13	281.307	0
0.284214	1	0	9	1.22524e-13	258.302	0
0.284214	1	0	11	2.86966e-13	604.978	0
0.284214	1	0	5	4.91008e-13	1035.14	0
0.284214	1	0	4	1.18319e-13	249.439	0
0.284214	1	0	12	1.19027e-13	250.932	0
0.284214	1	0	10	1.583e-12	3337.25	0
0.284214	1	0	3	2.94673e-13	621.226	0
0.284214	1	0	7	2.3031e-13	485.537	0
0.284214	1	0	1	1.54504e-13	325.722	0
0.284214	1	0	6	1.82635e-13	385.029	0
0.284214	1	0	2	3.80714e-13	802.616	0
0.284214	1	0	8	1.33435e-13	281.306	0
0.285214	1	0	9	1.22524e-13	258.304	0
0.285214	1	0	11	2.86967e-13	604.98	0
0.285214	1	0	5	4.91014e-13	1035.15	0
0.285214	1	0	4	1.18319e-13	249.438	0
0.285214	1	0	12	1.19027e-13	250.932	0
0.285214	1	0	10	1.58297e-12	3337.19	0
0.285214	1	0	3	2.94675e-13	621.229	0
0.285214	1	0	7	2.3031e-13	485.536	0
0.285214	1	0	1	1.54502e-13	325.72	0
0.285214	1	0	6	1.82633e-13	385.025	0
0.285214	1	0	2	3.80711e-13	802.609	0
0.285214	1	0	8	1.33434e-13	281.304	0
0.286214	1	0	9	1.22525e-13	258.305	0
0.286214	1	0	11	2.86968e-13	604.981	0
0.286214	1	0	5	4.91019e-13	1035.16	0
0.286214	1	0	4	1.18318e-13	249.436	0
0.286214	1	0	12	1.19027e-13	250.932	0
0.286214	1	0	10	1.58293e-12	3337.12	0
0.286214	1	0	3	2.94676e-13	621.232	0
0.286214	1	0	7	2.30309e-13	485.535	0
0.286214	1	0	1	1.54501e-13	325.718	0
0.286214	1	0	6	1.82632e-13	385.022	0
0.286214	1	0	2	3.80708e-13	802.602	0
0.286214	1	0	8	1.33434e-13	281.303	0
0.287214	1	0	9	1.22526e-13	258.307	0
0.287214	1	0	11	2.86968e-13	604.982	0
0.287214	1	0	5	4.91024e-13	1035.17	0
0.287214	1	0	4	1.18317e-13	249.435	0
0.287214	1	0	12	1.19027e-13	250.931	0
0.287214	1	0	10	1.5829e-12	3337.05	0
0.287214	1	0	3	2.94677e-13	621.234	0
0.287214	1	0	7	2.30309e-13	485.534	0
0.287214	1	0	1	1.545e-13	325.715	0
0.287214	1	0	6	1.8263e-13	385.018	0
0.287214	1	0	2	3.80705e-13	802.596	0
0.287214	1	0	8	1.33433e-13	281.302	0
0.288214	1	0	9	1.22526e-13	258.308	0
0.288214	1	0	11	2.86969e-13	604.984	0
0.288214	1	0	5	4.91029e-13	1035.18	0
0.288214	1	0	4	1.18317e-13	249.434	0
0.288214	1	0	12	1.19027e-13	250.931	0
0.288214	1	0	10	1.58287e-12	3336.98	0
0.288214	1	0	3	2.94679e-13	621.237	0
0.288214	1	0	7	2.30308e-13	485.532	0
0.288214	1	0	1	1.54499e-13	325.713	0
0.288214	1	0	6	1.82629e-13	385.015	0
0.288214	1	0	2	3.80701e-13	802.589	0
0.288214	1	0	8	1.33433e-13	281.3	0
0.289214	1	0	9	1.22527e-13	258.31	0
0.289214	1	0	11	2.8697e-13	604.985	0
0.289214	1	0	5	4.91034e-13	1035.19	0
0.289214	1	0	4	1.18316e-13	249.432	0
0.289214	1	0	12	1.19027e-13	250.931	0
0.289214	1	0	10	1.58284e-12	3336.91	0
0.289214	1	0	3	2.9468e-13	621.24	0
0.289214	1	0	7	2.30308e-13	485.531	0
0.289214	1	0	1	1.54498e-13	325.711	0
0.289214	1	0	6	1.82627e-13	385.011	0
0.289214	1	0	2	3.80698e-13	802.582	0
0.289214	1	0	8	1.33432e-13	281.299	0
0.290214	1	0	9	1.22528e-13	258.311	0
0.290214	1	0	11	2.8697e-13	604.987	0
0.290214	1	0	5	4.91039e-13	1035.2	0
0.290214	1	0	4	1.18316e-13	249.431	0
0.290214	1	0	12	1.19027e-13	250.931	0
0.290214	1	0	10	1.5828e-12	3336.84	0
0.290214	1	0	3	2.94682e-13	621.243	0
0.290214	1	0	7	2.30307e-13	485.53	0
0.290214	1	0	1	1.54497e-13	325.709	0
0.290214	1	0	6	1.82625e-13	385.008	0
0.290214	1	0	2	3.80695e-13	802.575	0
0.290214	1	0	8	1.33431e-13	281.298	0
0.291214	1	0	9	1.22528e-13	258.313	0
0.291214	1	0	11	2.86971e-13	604.988	0
0.291214	1	0	5	4.91044e-13	1035.21	0
0.291214	1	0	4	1.18315e-13	249.43	0
0.291214	1	0	12	1.19027e-13	250.931	0
0.291214	1	0	10	1.58277e-12	3336.78	0
0.291214	1	0	3	2.94683e-13	621.246	0
0.291214	1	0	7	2.30307e-13	485.529	0
0.291214	1	0	1	1.54496e-13	325.706	0
0.291214	1	0	6	1.82624e-13	385.004	0
0.291214	1	0	2	3.80692e-13	802.569	0
0.291214	1	0	8	1.33431e-13	281.297	0
0.292214	1	0	9	1.22529e-13	258.314	0
0.292214	1	0	11	2.86972e-13	604.989	0
0.292214	1	0	5	4.91049e-13	1035.22	0
0.292214	1	0	4	1.18314e-13	249.429	0
0.292214	1	0	12	1.19027e-13	250.931	0
0.292214	1	0	10	1.58274e-12	3336.71	0
0.292214	1	0	3	2.94684e-13	621.249	0
0.292214	1	0	7	2.30306e-13	485.528	0
0.292214	1	0	1	1.54495e-13	325.704	0
0.292214	1	0	6	1.82622e-13	385.001	0
0.292214	1	0	2	3.80689e-13	802.562	0
0.292214	1	0	8	1.3343e-13	281.295	0
0.293214	1	0	9	1.2253e-13	258.316	0
0.293214	1	0	11	2.86972e-13	604.991	0
0.293214	1	0	5	4.91054e-13	1035.23	0
0.293214	1	0	4	1.18314e-13	249.427	0
0.293214	1	0	12	1.19027e-13	250.931	0
0.293214	1	0	10	1.58271e-12	3336.64	0
0.293214	1	0	3	2.94686e-13	621.252	0
0.293214	1	0	7	2.30305e-13	485.527	0
0.293214	1	0	1	1.54494e-13	325.702	0
0.293214	1	0	6	1.8262e-13	384.998	0
0.293214	1	0	2	3.80685e-13	802.555	0
0.293214	1	0	8	1.33429e-13	281.294	0
0.294214	1	0	9	1.22531e-13	258.317	0
0.294214	1	0	11	2.86973e-13	604.992	0
0.294214	1	0	5	4.9106e-13	1035.24	0
0.294214	1	0	4	1.18313e-13	249.426	0
0.294214	1	0	12	1.19027e-13	250.931	0
0.294214	1	0	10	1.58268e-12	3336.57	0
0.294214	1	0	3	2.94687e-13	621.255	0
0.294214	1	0	7	2.30305e-13	485.525	0
0.294214	1	0	1	1.54493e-13	325.7	0
0.294214	1	0	6	1.82619e-13	384.994	0
0.294214	1	0	2	3.80682e-13	802.549	0
0.294214	1	0	8	1.33429e-13	281.293	0
0.295214	1	0	9	1.22531e-13	258.319	0
0.295214	1	0	11	2.86974e-13	604.994	0
0.295214	1	0	5	4.91065e-13	1035.26	0
0.295214	1	0	4	1.18313e-13	249.425	0
0.295214	1	0	12	1.19027e-13	250.931	0
0.295214	1	0	10	1.58264e-12	3336.5	0
0.295214	1	0	3	2.94688e-13	621.258	0
0.295214	1	0	7	2.30304e-13	485.524	0
0.295214	1	0	1	1.54492e-13	325.697	0
0.295214	1	0	6	1.82617e-13	384.991	0
0.295214	1	0	2	3.80679e-13	802.542	0
0.295214	1	0	8	1.33428e-13	281.291	0
0.296214	1	0	9	1.22532e-13	258.32	0
0.296214	1	0	11	2.86974e-13	604.995	0
0.296214	1	0	5	4.9107e-13	1035.27	0
0.296214	1	0	4	1.18312e-13	249.423	0
0.296214	1	0	12	1.19027e-13	250.931	0
0.296214	1	0	10	1.58261e-12	3336.44	0
0.296214	1	0	3	2.9469e-13	621.261	0
0.296214	1	0	7	2.30304e-13	485.523	0
0.296214	1	0	1	1.54491e-13	325.695	0
0.296214	1	0	6	1.82615e-13	384.987	0
0.296214	1	0	2	3.80676e-13	802.535	0
0.296214	1	0	8	1.33428e-13	281.29	0
0.297214	1	0	9	1.22533e-13	258.322	0
0.297214	1	0	11	2.86975e-13	604.996	0
0.297214	1	0	5	4.91075e-13	1035.28	0
0.297214	1	0	4	1.18311e-13	249.422	0
0.297214	1	0	12	1.19027e-13	250.931	0
0.297214	1	0	10	1.58258e-12	3336.37	0
0.297214	1	0	3	2.94691e-13	621.264	0
0.297214	1	0	7	2.30303e-13	485.522	0
0.297214	1	0	1	1.5449e-13	325.693	0
0.297214	1	0	6	1.82614e-13	384.984	0
0.297214	1	0	2	3.80673e-13	802.528	0
0.297214	1	0	8	1.33427e-13	281.289	0
0.298214	1	0	9	1.22533e-13	258.323	0
0.298214	1	0	11	2.86976e-13	604.998	0
0.298214	1	0	5	4.9108e-13	1035.29	0
0.298214	1	0	4	1.18311e-13	249.421	0
0.298214	1	0	12	1.19027e-13	250.931	0
0.298214	1	0	10	1.58255e-12	3336.3	0
0.298214	1	0	3	2.94693e-13	621.267	0
0.298214	1	0	7	2.30303e-13	485.521	0
0.298214	1	0	1	1.54489e-13	325.691	0
0.298214	1	0	6	1.82612e-13	384.98	0
0.298214	1	0	2	3.80669e-13	802.522	0
0.298214	1	0	8	1.33426e-13	281.287	0
0.299214	1	0	9	1.22534e-13	258.324	0
0.299214	1	0	11	2.86976e-13	604.999	0
0.299214	1	0	5	4.91085e-13	1035.3	0
0.299214	1	0	4	1.1831e-13	249.42	0
0.299214	1	0	12	1.19027e-13	250.931	0
0.299214	1	0	10	1.58251e-12	3336.23	0
0.299214	1	0	3	2.94694e-13	621.27	0
0.299214	1	0	7	2.30302e-13	485.52	0
0.299214	1	0	1	1.54488e-13	325.688	0
0.299214	1	0	6	1.82611e-13	384.977	0
0.299214	1	0	2	3.80666e-13	802.515	0
0.299214	1	0	8	1.33426e-13	281.286	0
0.300214	1	0	9	1.22535e-13	258.326	0
0.300214	1	0	11	2.86977e-13	605	0
0.300214	1	0	5	4.9109e-13	1035.31	0
0.300214	1	0	4	1.18309e-13	249.418	0
0.300214	1	0	12	1.19027e-13	250.931	0
0.300214	1	0	10	1.58248e-12	3336.16	0
0.300214	1	0	3	2.94695e-13	621.272	0
0.300214	1	0	7	2.30302e-13	485.519	0
0.300214	1	0	1	1.54486e-13	325.686	0
0.300214	1	0	6	1.82609e-13	384.973	0
0.300214	1	0	2	3.80663e-13	802.508	0
0.300214	1	0	8	1.33425e-13	281.285	0
0.301214	1	0	9	1.22535e-13	258.327	0
0.301214	1	0	11	2.86978e-13	605.002	0
0.301214	1	0	5	4.91095e-13	1035.32	0
0.301214	1	0	4	1.18309e-13	249.417	0
0.301214	1	0	12	1.19027e-13	250.931	0
0.301214	1	0	10	1.58245e-12	3336.09	0
0.301214	1	0	3	2.94697e-13	621.275	0
0.301214	1	0	7	2.30301e-13	485.517	0
0.301214	1	0	1	1.54485e-13	325.684	0
0.301214	1	0	6	1.82607e-13	384.97	0
0.301214	1	0	2	3.8066e-13	802.502	0
0.301214	1	0	8	1.33425e-13	281.284	0
0.302214	1	0	9	1.22536e-13	258.329	0
0.302214	1	0	11	2.86978e-13	605.003	0
0.302214	1	0	5	4.911e-13	1035.33	0
0.302214	1	0	4	1.18308e-13	249.416	0
0.302214	1	0	12	1.19027e-13	250.931	0
0.302214	1	0	10	1.58242e-12	3336.03	0
0.302214	1	0	3	2.94698e-13	621.278	0
0.302214	1	0	7	2.30301e-13	485.516	0
0.302214	1	0	1	1.54484e-13	325.682	0
0.302214	1	0	6	1.82606e-13	384.967	0
0.302214	1	0	2	3.80657e-13	802.495	0
0.302214	1	0	8	1.33424e-13	281.282	0
0.303214	1	0	9	1.22537e-13	258.33	0
0.303214	1	0	11	2.86979e-13	605.005	0
0.303214	1	0	5	4.91106e-13	1035.34	0
0.303214	1	0	4	1.18308e-13	249.414	0
0.303214	1	0	12	1.19027e-13	250.931	0
0.303214	1	0	10	1.58238e-12	3335.96	0
0.303214	1	0	3	2.947e-13	621.281	0
0.303214	1	0	7	2.303e-13	485.515	0
0.303214	1	0	1	1.54483e-13	325.679	0
0.303214	1	0	6	1.82604e-13	384.963	0
0.303214	1	0	2	3.80654e-13	802.488	0
0.303214	1	0	8	1.33423e-13	281.281	0
0.304214	1	0	9	1.22538e-13	258.332	0
0.304214	1	0	11	2.8698e-13	605.006	0
0.304214	1	0	5	4.91111e-13	1035.35	0
0.304214	1	0	4	1.18307e-13	249.413	0
0.304214	1	0	12	1.19027e-13	250.931	0
0.304214	1	0	10	1.58235e-12	3335.89	0
0.304214	1	0	3	2.94701e-13	621.284	0
0.304214	1	0	7	2.30299e-13	485.514	0
0.304214	1	0	1	1.54482e-13	325.677	0
0.304214	1	0	6	1.82602e-13	384.96	0
0.304214	1	0	2	3.8065e-13	802.481	0
0.304214	1	0	8	1.33423e-13	281.28	0
0.305214	1	0	9	1.22538e-13	258.333	0
0.305214	1	0	11	2.8698e-13	605.007	0
0.305214	1	0	5	4.91116e-13	1035.36	0
0.305214	1	0	4	1.18306e-13	249.412	0
0.305214	1	0	12	1.19027e-13	250.931	0
0.305214	1	0	10	1.58232e-12	3335.82	0
0.305214	1	0	3	2.94702e-13	621.287	0
0.305214	1	0	7	2.30299e-13	485.513	0
0.305214	1	0	1	1.54481e-13	325.675	0
0.305214	1	0	6	1.82601e-13	384.956	0
0.305214	1	0	2	3.80647e-13	802.475	0
0.305214	1	0	8	1.33422e-13	281.278	0
0.306214	1	0	9	1.22539e-13	258.335	0
0.306214	1	0	11	2.86981e-13	605.009	0
0.306214	1	0	5	4.91121e-13	1035.37	0
0.306214	1	0	4	1.18306e-13	249.41	0
0.306214	1	0	12	1.19027e-13	250.93	0
0.306214	1	0	10	1.58229e-12	3335.75	0
0.306214	1	0	3	2.94704e-13	621.29	0
0.306214	1	0	7	2.30298e-13	485.512	0
0.306214	1	0	1	1.5448e-13	325.673	0
0.306214	1	0	6	1.82599e-13	384.953	0
0.306214	1	0	2	3.80644e-13	802.468	0
0.306214	1	0	8	1.33421e-13	281.277	0
0.307214	1	0	9	1.2254e-13	258.336	0
0.307214	1	0	11	2.86982e-13	605.01	0
0.307214	1	0	5	4.91126e-13	1035.38	0
0.307214	1	0	4	1.18305e-13	249.409	0
0.307214	1	0	12	1.19027e-13	250.93	0
0.307214	1	0	10	1.58225e-12	3335.69	0
0.307214	1	0	3	2.94705e-13	621.293	0
0.307214	1	0	7	2.30298e-13	485.51	0
0.307214	1	0	1	1.54479e-13	325.67	0
0.307214	1	0	6	1.82598e-13	384.949	0
0.307214	1	0	2	3.80641e-13	802.461	0
0.307214	1	0	8	1.33421e-13	281.276	0
0.308214	1	0	9	1.2254e-13	258.338	0
0.308214	1	0	11	2.86982e-13	605.012	0
0.308214	1	0	5	4.91131e-13	1035.4	0
0.308214	1	0	4	1.18305e-13	249.408	0
0.308214	1	0	12	1.19027e-13	250.93	0
0.308214	1	0	10	1.58222e-12	3335.62	0
0.308214	1	0	3	2.94707e-13	621.296	0
0.308214	1	0	7	2.30297e-13	485.509	0
0.308214	1	0	1	1.54478e-13	325.668	0
0.308214	1	0	6	1.82596e-13	384.946	0
0.308214	1	0	2	3.80638e-13	802.455	0
0.308214	1	0	8	1.3342e-13	281.275	0
0.309214	1	0	9	1.22541e-13	258.339	0
0.309214	1	0	11	2.86983e-13	605.013	0
0.309214	1	0	5	4.91136e-13	1035.41	0
0.309214	1	0	4	1.18304e-13	249.407	0
0.309214	1	0	12	1.19027e-13	250.93	0
0.309214	1	0	10	1.58219e-12	3335.55	0
0.309214	1	0	3	2.94708e-13	621.299	0
0.309214	1	0	7	2.30297e-13	485.508	0
0.309214	1	0	1	1.54477e-13	325.666	0
0.309214	1	0	6	1.82594e-13	384.942	0
0.309214	1	0	2	3.80634e-13	802.448	0
0.309214	1	0	8	1.3342e-13	281.273	0
0.310214	1	0	9	1.22542e-13	258.341	0
0.310214	1	0	11	2.86984e-13	605.014	0
0.310214	1	0	5	4.91141e-13	1035.42	0
0.310214	1	0	4	1.18303e-13	249.405	0
0.310214	1	0	12	1.19027e-13	250.93	0
0.310214	1	0	10	1.58216e-12	3335.48	0
0.310214	1	0	3	2.94709e-13	621.302	0
0.310214	1	0	7	2.30296e-13	485.507	0
0.310214	1	0	1	1.54476e-13	325.664	0
0.310214	1	0	6	1.82593e-13	384.939	0
0.310214	1	0	2	3.80631e-13	802.441	0
0.310214	1	0	8	1.33419e-13	281.272	0
0.311214	1	0	9	1.22542e-13	258.342	0
0.311214	1	0	11	2.86984e-13	605.016	0
0.311214	1	0	5	4.91146e-13	1035.43	0
0.311214	1	0	4	1.18303e-13	249.404	0
0.311214	1	0	12	1.19027e-13	250.93	0
0.311214	1	0	10	1.58213e-12	3335.41	0
0.311214	1	0	3	2.94711e-13	621.305	0
0.311214	1	0	7	2.30296e-13	485.506	0
0.311214	1	0	1	1.54475e-13	325.661	0
0.311214	1	0	6	1.82591e-13	384.936	0
0.311214	1	0	2	3.80628e-13	802.434	0
0.311214	1	0	8	1.33418e-13	281.271	0
0.312214	1	0	9	1.22543e-13	258.344	0
0.312214	1	0	11	2.86985e-13	605.017	0
0.312214	1	0	5	4.91152e-13	1035.44	0
0.312214	1	0	4	1.18302e-13	249.403	0
0.312214	1	0	12	1.19027e-13	250.93	0
0.312214	1	0	10	1.58209e-12	3335.35	0
0.312214	1	0	3	2.94712e-13	621.308	0
0.312214	1	0	7	2.30295e-13	485.505	0
0.312214	1	0	1	1.54474e-13	325.659	0
0.312214	1	0	6	1.82589e-13	384.932	0
0.312214	1	0	2	3.80625e-13	802.428	0
0.312214	1	0	8	1.33418e-13	281.269	0
0.313214	1	0	9	1.22544e-13	258.345	0
0.313214	1	0	11	2.86986e-13	605.019	0
0.313214	1	0	5	4.91157e-13	1035.45	0
0.313214	1	0	4	1.18301e-13	249.401	0
0.313214	1	0	12	1.19027e-13	250.93	0
0.313214	1	0	10	1.58206e-12	3335.28	0
0.313214	1	0	3	2.94713e-13	621.311	0
0.313214	1	0	7	2.30295e-13	485.503	0
0.313214	1	0	1	1.54473e-13	325.657	0
0.313214	1	0	6	1.82588e-13	384.929	0
0.313214	1	0	2	3.80622e-13	802.421	0
0.313214	1	0	8	1.33417e-13	281.268	0
0.314214	1	0	9	1.22545e-13	258.347	0
0.314214	1	0	11	2.86986e-13	605.02	0
0.314214	1	0	5	4.91162e-13	1035.46	0
0.314214	1	0	4	1.18301e-13	249.4	0
0.314214	1	0	12	1.19027e-13	250.93	0
0.314214	1	0	10	1.58203e-12	3335.21	0
0.314214	1	0	3	2.94715e-13	621.313	0
0.314214	1	0	7	2.30294e-13	485.502	0
0.314214	1	0	1	1.54472e-13	325.655	0
0.314214	1	0	6	1.82586e-13	384.925	0
0.314214	1	0	2	3.80619e-13	802.414	0
0.314214	1	0	8	1.33417e-13	281.267	0
0.315214	1	0	9	1.22545e-13	258.348	0
0.315214	1	0	11	2.86987e-13	605.021	0
0.315214	1	0	5	4.91167e-13	1035.47	0
0.315214	1	0	4	1.183e-13	249.399	0
0.315214	1	0	12	1.19027e-13	250.93	0
0.315214	1	0	10	1.582e-12	3335.14	0
0.315214	1	0	3	2.94716e-13	621.316	0
